178, 17, 406, 345, 48, 37, -1, -1, -1, -1
178, 28, 485, 324, 37, 37, -1, -1, -1, -1
179, 2, 434, 392, 198, 271, -1, -1, -1, -1
179, 35, 708, 421, 205, 216, -1, -1, -1, -1
179, 1, 302, 374, 129, 99, -1, -1, -1, -1
179, 34, 929, 339, 42, 131, -1, -1, -1, -1
179, 33, 322, 316, 37, 59, -1, -1, -1, -1
179, 20, 506, 336, 48, 37, -1, -1, -1, -1
179, 17, 405, 346, 47, 37, -1, -1, -1, -1
179, 28, 485, 324, 37, 37, -1, -1, -1, -1
180, 2, 435, 390, 192, 273, -1, -1, -1, -1
180, 35, 706, 422, 207, 219, -1, -1, -1, -1
180, 1, 300, 372, 129, 99, -1, -1, -1, -1
180, 34, 928, 339, 42, 132, -1, -1, -1, -1
180, 33, 320, 318, 37, 57, -1, -1, -1, -1
180, 20, 505, 336, 48, 37, -1, -1, -1, -1
180, 17, 404, 346, 47, 37, -1, -1, -1, -1
180, 28, 484, 324, 37, 37, -1, -1, -1, -1
181, 2, 435, 390, 187, 275, -1, -1, -1, -1
181, 35, 705, 423, 209, 222, -1, -1, -1, -1
181, 1, 298, 372, 129, 99, -1, -1, -1, -1
181, 34, 927, 340, 42, 132, -1, -1, -1, -1
181, 33, 318, 318, 37, 57, -1, -1, -1, -1
181, 20, 504, 336, 48, 37, -1, -1, -1, -1
181, 17, 404, 346, 45, 37, -1, -1, -1, -1
181, 28, 483, 325, 37, 37, -1, -1, -1, -1
182, 2, 416, 391, 192, 276, -1, -1, -1, -1
182, 35, 704, 425, 211, 223, -1, -1, -1, -1
182, 1, 298, 373, 129, 97, -1, -1, -1, -1
182, 34, 926, 340, 43, 133, -1, -1, -1, -1
182, 33, 316, 318, 37, 57, -1, -1, -1, -1
182, 20, 503, 338, 48, 37, -1, -1, -1, -1
182, 17, 402, 346, 45, 39, -1, -1, -1, -1
182, 28, 482, 326, 37, 37, -1, -1, -1, -1
182, 36, 434, 378, 159, 103, -1, -1, -1, -1
183, 2, 395, 392, 198, 276, -1, -1, -1, -1
183, 35, 702, 425, 213, 227, -1, -1, -1, -1
183, 36, 430, 379, 161, 101, -1, -1, -1, -1
183, 1, 296, 373, 129, 96, -1, -1, -1, -1
183, 34, 925, 340, 43, 135, -1, -1, -1, -1
183, 33, 314, 318, 37, 57, -1, -1, -1, -1
183, 20, 502, 338, 48, 37, -1, -1, -1, -1
183, 17, 400, 346, 45, 39, -1, -1, -1, -1
183, 28, 480, 326, 37, 37, -1, -1, -1, -1
184, 2, 376, 392, 205, 276, -1, -1, -1, -1
184, 35, 701, 426, 215, 228, -1, -1, -1, -1
184, 36, 428, 378, 153, 99, -1, -1, -1, -1
184, 1, 294, 373, 129, 96, -1, -1, -1, -1
184, 34, 924, 339, 43, 137, -1, -1, -1, -1
184, 33, 312, 320, 37, 55, -1, -1, -1, -1
184, 20, 501, 339, 48, 37, -1, -1, -1, -1
184, 17, 400, 346, 43, 39, -1, -1, -1, -1
184, 28, 480, 326, 37, 37, -1, -1, -1, -1
185, 2, 358, 392, 215, 277, -1, -1, -1, -1
185, 36, 427, 378, 151, 99, -1, -1, -1, -1
185, 1, 290, 373, 131, 96, -1, -1, -1, -1
185, 33, 310, 320, 37, 55, -1, -1, -1, -1
185, 20, 499, 340, 49, 37, -1, -1, -1, -1
185, 17, 399, 346, 42, 39, -1, -1, -1, -1
185, 28, 478, 327, 37, 37, -1, -1, -1, -1
186, 2, 346, 390, 222, 281, -1, -1, -1, -1
186, 36, 423, 378, 151, 99, -1, -1, -1, -1
186, 1, 288, 374, 131, 95, -1, -1, -1, -1
186, 33, 308, 320, 37, 57, -1, -1, -1, -1
186, 20, 498, 341, 49, 37, -1, -1, -1, -1
186, 17, 398, 346, 41, 41, -1, -1, -1, -1
186, 28, 476, 328, 37, 37, -1, -1, -1, -1
187, 2, 335, 390, 229, 281, -1, -1, -1, -1
187, 36, 418, 378, 153, 99, -1, -1, -1, -1
187, 1, 286, 374, 129, 95, -1, -1, -1, -1
187, 33, 306, 320, 37, 57, -1, -1, -1, -1
187, 20, 497, 341, 49, 37, -1, -1, -1, -1
187, 17, 398, 346, 39, 41, -1, -1, -1, -1
187, 28, 476, 328, 37, 37, -1, -1, -1, -1
188, 2, 328, 390, 229, 281, -1, -1, -1, -1
188, 36, 414, 378, 155, 99, -1, -1, -1, -1
188, 1, 284, 374, 129, 95, -1, -1, -1, -1
188, 33, 304, 319, 37, 59, -1, -1, -1, -1
188, 20, 495, 342, 48, 37, -1, -1, -1, -1
188, 17, 396, 346, 39, 39, -1, -1, -1, -1
188, 28, 475, 328, 37, 37, -1, -1, -1, -1
189, 2, 320, 390, 235, 281, -1, -1, -1, -1
189, 36, 412, 377, 155, 101, -1, -1, -1, -1
189, 1, 282, 376, 129, 93, -1, -1, -1, -1
189, 33, 302, 320, 37, 59, -1, -1, -1, -1
189, 20, 493, 343, 48, 37, -1, -1, -1, -1
189, 17, 396, 346, 39, 37, -1, -1, -1, -1
189, 28, 473, 328, 37, 37, -1, -1, -1, -1
190, 2, 314, 390, 241, 279, -1, -1, -1, -1
190, 36, 412, 378, 156, 102, -1, -1, -1, -1
190, 1, 282, 376, 129, 93, -1, -1, -1, -1
190, 33, 300, 320, 37, 59, -1, -1, -1, -1
190, 20, 492, 343, 48, 37, -1, -1, -1, -1
190, 17, 394, 346, 41, 37, -1, -1, -1, -1
190, 28, 472, 328, 37, 37, -1, -1, -1, -1
191, 2, 309, 389, 246, 281, -1, -1, -1, -1
191, 36, 413, 378, 156, 105, -1, -1, -1, -1
191, 1, 282, 376, 126, 93, -1, -1, -1, -1
191, 20, 491, 343, 47, 37, -1, -1, -1, -1
191, 17, 392, 346, 42, 37, -1, -1, -1, -1
191, 28, 472, 328, 37, 37, -1, -1, -1, -1
192, 2, 304, 389, 247, 281, -1, -1, -1, -1
192, 36, 412, 377, 156, 107, -1, -1, -1, -1
192, 1, 280, 376, 126, 93, -1, -1, -1, -1
192, 20, 490, 344, 47, 37, -1, -1, -1, -1
192, 17, 391, 346, 42, 37, -1, -1, -1, -1
192, 28, 471, 329, 37, 37, -1, -1, -1, -1
192, 37, 898, 340, 42, 132, -1, -1, -1, -1
193, 2, 299, 388, 247, 282, -1, -1, -1, -1
193, 36, 411, 377, 156, 107, -1, -1, -1, -1
193, 1, 278, 377, 126, 91, -1, -1, -1, -1
193, 37, 897, 339, 42, 132, -1, -1, -1, -1
193, 20, 490, 344, 45, 37, -1, -1, -1, -1
193, 17, 390, 346, 42, 37, -1, -1, -1, -1
193, 28, 470, 329, 37, 37, -1, -1, -1, -1
193, 38, 696, 456, 111, 186, -1, -1, -1, -1
194, 2, 294, 388, 249, 283, -1, -1, -1, -1
194, 38, 694, 459, 111, 186, -1, -1, -1, -1
194, 36, 410, 377, 156, 108, -1, -1, -1, -1
194, 1, 276, 378, 126, 91, -1, -1, -1, -1
194, 37, 896, 339, 42, 133, -1, -1, -1, -1
194, 20, 488, 345, 45, 37, -1, -1, -1, -1
194, 17, 389, 346, 42, 37, -1, -1, -1, -1
194, 28, 468, 330, 37, 37, -1, -1, -1, -1
195, 2, 292, 389, 252, 282, -1, -1, -1, -1
195, 38, 693, 460, 113, 189, -1, -1, -1, -1
195, 36, 411, 378, 157, 111, -1, -1, -1, -1
195, 1, 275, 379, 125, 91, -1, -1, -1, -1
195, 37, 896, 339, 42, 133, -1, -1, -1, -1
195, 20, 488, 346, 45, 37, -1, -1, -1, -1
195, 17, 388, 347, 42, 37, -1, -1, -1, -1
195, 28, 467, 331, 37, 37, -1, -1, -1, -1
196, 2, 288, 388, 253, 282, -1, -1, -1, -1
196, 38, 693, 460, 113, 189, -1, -1, -1, -1
196, 36, 410, 376, 159, 113, -1, -1, -1, -1
196, 1, 274, 379, 125, 90, -1, -1, -1, -1
196, 37, 895, 338, 42, 135, -1, -1, -1, -1
196, 20, 486, 345, 45, 37, -1, -1, -1, -1
196, 17, 387, 346, 42, 37, -1, -1, -1, -1
196, 28, 466, 331, 37, 37, -1, -1, -1, -1
197, 2, 286, 388, 258, 282, -1, -1, -1, -1
197, 38, 692, 462, 114, 192, -1, -1, -1, -1
197, 36, 409, 376, 162, 114, -1, -1, -1, -1
197, 1, 274, 379, 123, 90, -1, -1, -1, -1
197, 37, 894, 337, 42, 137, -1, -1, -1, -1
197, 20, 486, 345, 45, 37, -1, -1, -1, -1
197, 17, 385, 346, 43, 37, -1, -1, -1, -1
197, 28, 465, 330, 37, 37, -1, -1, -1, -1
198, 2, 283, 387, 259, 283, -1, -1, -1, -1
198, 38, 691, 464, 115, 193, -1, -1, -1, -1
198, 36, 409, 375, 162, 115, -1, -1, -1, -1
198, 1, 273, 379, 121, 90, -1, -1, -1, -1
198, 37, 893, 337, 42, 137, -1, -1, -1, -1
198, 20, 484, 344, 45, 39, -1, -1, -1, -1
198, 17, 384, 345, 43, 37, -1, -1, -1, -1
198, 28, 464, 330, 37, 37, -1, -1, -1, -1
199, 2, 280, 387, 264, 282, -1, -1, -1, -1
199, 38, 690, 465, 117, 197, -1, -1, -1, -1
199, 36, 409, 373, 163, 115, -1, -1, -1, -1
199, 1, 272, 378, 121, 91, -1, -1, -1, -1
199, 37, 893, 337, 42, 137, -1, -1, -1, -1
199, 20, 481, 343, 47, 41, -1, -1, -1, -1
199, 17, 383, 345, 43, 37, -1, -1, -1, -1
199, 28, 462, 330, 39, 37, -1, -1, -1, -1
200, 2, 278, 387, 267, 282, -1, -1, -1, -1
200, 38, 688, 467, 119, 199, -1, -1, -1, -1
200, 36, 408, 371, 165, 115, -1, -1, -1, -1
200, 1, 271, 378, 121, 91, -1, -1, -1, -1
200, 37, 893, 337, 42, 138, -1, -1, -1, -1
200, 20, 480, 343, 45, 41, -1, -1, -1, -1
200, 17, 382, 345, 43, 37, -1, -1, -1, -1
200, 28, 461, 330, 41, 37, -1, -1, -1, -1
201, 2, 276, 387, 267, 282, -1, -1, -1, -1
201, 38, 688, 468, 120, 203, -1, -1, -1, -1
201, 36, 408, 370, 167, 114, -1, -1, -1, -1
201, 1, 271, 378, 121, 91, -1, -1, -1, -1
201, 37, 893, 337, 42, 138, -1, -1, -1, -1
201, 20, 480, 343, 45, 41, -1, -1, -1, -1
201, 17, 381, 345, 43, 37, -1, -1, -1, -1
201, 28, 460, 330, 42, 37, -1, -1, -1, -1
202, 2, 272, 387, 267, 282, -1, -1, -1, -1
202, 38, 687, 470, 121, 205, -1, -1, -1, -1
202, 36, 407, 369, 169, 114, -1, -1, -1, -1
202, 1, 270, 377, 121, 91, -1, -1, -1, -1
202, 37, 892, 336, 42, 139, -1, -1, -1, -1
202, 20, 478, 343, 45, 41, -1, -1, -1, -1
202, 17, 380, 345, 43, 37, -1, -1, -1, -1
202, 28, 459, 330, 42, 37, -1, -1, -1, -1
203, 2, 269, 387, 265, 281, -1, -1, -1, -1
203, 38, 686, 472, 123, 207, -1, -1, -1, -1
203, 36, 405, 370, 174, 117, -1, -1, -1, -1
203, 1, 271, 377, 120, 91, -1, -1, -1, -1
203, 20, 478, 346, 45, 39, -1, -1, -1, -1
203, 17, 378, 345, 45, 37, -1, -1, -1, -1
203, 28, 458, 330, 42, 37, -1, -1, -1, -1
204, 2, 266, 387, 264, 281, -1, -1, -1, -1
204, 36, 404, 370, 177, 119, -1, -1, -1, -1
204, 1, 271, 378, 119, 90, -1, -1, -1, -1
204, 20, 476, 346, 45, 39, -1, -1, -1, -1
204, 17, 375, 345, 47, 37, -1, -1, -1, -1
204, 28, 457, 330, 42, 37, -1, -1, -1, -1
205, 2, 263, 387, 263, 281, -1, -1, -1, -1
205, 36, 403, 371, 179, 121, -1, -1, -1, -1
205, 1, 272, 378, 117, 90, -1, -1, -1, -1
205, 20, 476, 348, 45, 39, -1, -1, -1, -1
205, 17, 374, 345, 47, 37, -1, -1, -1, -1
205, 28, 456, 332, 42, 37, -1, -1, -1, -1
206, 2, 260, 387, 261, 281, -1, -1, -1, -1
206, 36, 403, 372, 180, 123, -1, -1, -1, -1
206, 1, 270, 378, 117, 90, -1, -1, -1, -1
206, 20, 474, 347, 45, 41, -1, -1, -1, -1
206, 17, 373, 344, 47, 37, -1, -1, -1, -1
206, 28, 455, 332, 42, 37, -1, -1, -1, -1
207, 2, 258, 388, 261, 279, -1, -1, -1, -1
207, 36, 403, 371, 181, 125, -1, -1, -1, -1
207, 1, 268, 378, 117, 90, -1, -1, -1, -1
207, 20, 475, 347, 43, 41, -1, -1, -1, -1
207, 17, 372, 344, 47, 37, -1, -1, -1, -1
207, 28, 454, 332, 42, 37, -1, -1, -1, -1
208, 2, 255, 387, 259, 281, -1, -1, -1, -1
208, 36, 402, 372, 185, 126, -1, -1, -1, -1
208, 1, 266, 378, 117, 91, -1, -1, -1, -1
208, 20, 472, 347, 45, 42, -1, -1, -1, -1
208, 17, 372, 344, 45, 39, -1, -1, -1, -1
208, 28, 453, 333, 42, 37, -1, -1, -1, -1
209, 2, 252, 387, 258, 281, -1, -1, -1, -1
209, 36, 402, 372, 185, 127, -1, -1, -1, -1
209, 1, 266, 378, 117, 91, -1, -1, -1, -1
209, 20, 472, 348, 45, 42, -1, -1, -1, -1
209, 17, 372, 344, 45, 39, -1, -1, -1, -1
209, 28, 452, 334, 42, 37, -1, -1, -1, -1
209, 39, 880, 340, 47, 137, -1, -1, -1, -1
210, 2, 250, 386, 258, 281, -1, -1, -1, -1
210, 36, 403, 371, 186, 131, -1, -1, -1, -1
210, 1, 264, 378, 117, 91, -1, -1, -1, -1
210, 39, 879, 340, 47, 138, -1, -1, -1, -1
210, 20, 470, 348, 45, 42, -1, -1, -1, -1
210, 17, 372, 344, 45, 39, -1, -1, -1, -1
210, 28, 451, 334, 42, 37, -1, -1, -1, -1
211, 2, 247, 386, 258, 282, -1, -1, -1, -1
211, 36, 403, 371, 187, 132, -1, -1, -1, -1
211, 1, 262, 378, 117, 91, -1, -1, -1, -1
211, 39, 879, 340, 47, 139, -1, -1, -1, -1
211, 20, 470, 349, 45, 42, -1, -1, -1, -1
211, 17, 370, 344, 45, 39, -1, -1, -1, -1
211, 28, 450, 334, 42, 37, -1, -1, -1, -1
212, 2, 245, 387, 258, 282, -1, -1, -1, -1
212, 36, 404, 372, 187, 133, -1, -1, -1, -1
212, 1, 262, 379, 117, 91, -1, -1, -1, -1
212, 39, 879, 340, 47, 139, -1, -1, -1, -1
212, 20, 468, 350, 45, 43, -1, -1, -1, -1
212, 17, 370, 344, 45, 39, -1, -1, -1, -1
212, 28, 449, 336, 43, 37, -1, -1, -1, -1
213, 2, 242, 387, 257, 282, -1, -1, -1, -1
213, 36, 406, 372, 189, 133, -1, -1, -1, -1
213, 1, 260, 379, 117, 90, -1, -1, -1, -1
213, 39, 880, 340, 47, 139, -1, -1, -1, -1
213, 20, 469, 350, 43, 43, -1, -1, -1, -1
213, 17, 370, 344, 45, 39, -1, -1, -1, -1
213, 28, 451, 338, 42, 37, -1, -1, -1, -1
214, 2, 240, 387, 257, 282, -1, -1, -1, -1
214, 36, 406, 373, 191, 133, -1, -1, -1, -1
214, 1, 261, 380, 115, 89, -1, -1, -1, -1
214, 39, 881, 340, 47, 141, -1, -1, -1, -1
214, 20, 469, 351, 43, 43, -1, -1, -1, -1
214, 17, 370, 346, 45, 39, -1, -1, -1, -1
214, 28, 451, 340, 42, 37, -1, -1, -1, -1
215, 2, 239, 388, 257, 281, -1, -1, -1, -1
215, 36, 407, 373, 192, 133, -1, -1, -1, -1
215, 1, 261, 381, 115, 89, -1, -1, -1, -1
215, 39, 882, 340, 47, 143, -1, -1, -1, -1
215, 20, 469, 352, 43, 43, -1, -1, -1, -1
215, 17, 370, 347, 45, 37, -1, -1, -1, -1
215, 28, 452, 342, 42, 37, -1, -1, -1, -1
216, 2, 237, 386, 257, 281, -1, -1, -1, -1
216, 36, 409, 370, 192, 135, -1, -1, -1, -1
216, 1, 261, 379, 115, 89, -1, -1, -1, -1
216, 39, 883, 341, 47, 143, -1, -1, -1, -1
216, 20, 469, 351, 43, 43, -1, -1, -1, -1
216, 17, 370, 346, 45, 37, -1, -1, -1, -1
216, 28, 453, 340, 42, 37, -1, -1, -1, -1
217, 2, 235, 389, 258, 277, -1, -1, -1, -1
217, 36, 412, 371, 189, 133, -1, -1, -1, -1
217, 1, 261, 380, 115, 87, -1, -1, -1, -1
217, 39, 884, 342, 47, 143, -1, -1, -1, -1
217, 20, 469, 352, 43, 43, -1, -1, -1, -1
217, 17, 370, 347, 45, 37, -1, -1, -1, -1
217, 28, 454, 342, 42, 37, -1, -1, -1, -1
218, 2, 233, 389, 257, 276, -1, -1, -1, -1
218, 36, 414, 369, 186, 133, -1, -1, -1, -1
218, 1, 261, 380, 115, 85, -1, -1, -1, -1
218, 39, 886, 342, 47, 144, -1, -1, -1, -1
218, 20, 469, 352, 43, 43, -1, -1, -1, -1
218, 17, 370, 346, 45, 37, -1, -1, -1, -1
218, 28, 455, 342, 42, 37, -1, -1, -1, -1
219, 2, 231, 388, 258, 276, -1, -1, -1, -1
219, 36, 416, 368, 183, 133, -1, -1, -1, -1
219, 39, 887, 342, 47, 144, -1, -1, -1, -1
219, 1, 261, 380, 115, 84, -1, -1, -1, -1
219, 17, 370, 345, 45, 37, -1, -1, -1, -1
219, 28, 455, 342, 42, 37, -1, -1, -1, -1
220, 2, 230, 388, 259, 275, -1, -1, -1, -1
220, 36, 420, 366, 180, 135, -1, -1, -1, -1
220, 1, 262, 380, 114, 83, -1, -1, -1, -1
220, 17, 372, 344, 45, 37, -1, -1, -1, -1
220, 28, 455, 342, 42, 37, -1, -1, -1, -1
221, 2, 230, 390, 261, 273, -1, -1, -1, -1
221, 36, 424, 366, 175, 135, -1, -1, -1, -1
221, 1, 263, 382, 113, 81, -1, -1, -1, -1
221, 17, 372, 346, 45, 37, -1, -1, -1, -1
221, 28, 455, 342, 41, 37, -1, -1, -1, -1
222, 2, 229, 387, 263, 275, -1, -1, -1, -1
222, 36, 428, 364, 171, 138, -1, -1, -1, -1
222, 1, 263, 380, 113, 81, -1, -1, -1, -1
222, 17, 375, 345, 43, 37, -1, -1, -1, -1
222, 28, 456, 341, 39, 37, -1, -1, -1, -1
223, 2, 228, 387, 264, 275, -1, -1, -1, -1
223, 36, 430, 363, 171, 138, -1, -1, -1, -1
223, 1, 263, 381, 113, 79, -1, -1, -1, -1
223, 17, 375, 344, 43, 37, -1, -1, -1, -1
223, 28, 456, 340, 39, 37, -1, -1, -1, -1
223, 40, 888, 344, 49, 135, -1, -1, -1, -1
224, 2, 228, 387, 265, 275, -1, -1, -1, -1
224, 36, 434, 363, 165, 139, -1, -1, -1, -1
224, 1, 264, 380, 111, 81, -1, -1, -1, -1
224, 40, 889, 344, 49, 137, -1, -1, -1, -1
224, 17, 376, 344, 42, 37, -1, -1, -1, -1
224, 28, 456, 340, 39, 37, -1, -1, -1, -1
225, 2, 226, 388, 267, 275, -1, -1, -1, -1
225, 36, 438, 362, 163, 141, -1, -1, -1, -1
225, 1, 264, 380, 111, 81, -1, -1, -1, -1
225, 40, 890, 343, 51, 138, -1, -1, -1, -1
225, 17, 377, 344, 41, 37, -1, -1, -1, -1
225, 28, 457, 340, 37, 37, -1, -1, -1, -1
226, 2, 226, 388, 267, 273, -1, -1, -1, -1
226, 36, 441, 362, 162, 143, -1, -1, -1, -1
226, 1, 264, 380, 111, 79, -1, -1, -1, -1
226, 40, 890, 343, 51, 138, -1, -1, -1, -1
226, 17, 378, 344, 41, 37, -1, -1, -1, -1
226, 28, 458, 340, 37, 37, -1, -1, -1, -1
226, 41, 639, 338, 36, 78, -1, -1, -1, -1
227, 2, 225, 390, 270, 273, -1, -1, -1, -1
227, 36, 450, 363, 149, 143, -1, -1, -1, -1
227, 1, 265, 382, 109, 78, -1, -1, -1, -1
227, 40, 890, 343, 51, 138, -1, -1, -1, -1
227, 41, 639, 339, 36, 78, -1, -1, -1, -1
227, 17, 378, 346, 39, 37, -1, -1, -1, -1
227, 28, 458, 341, 37, 37, -1, -1, -1, -1
228, 2, 224, 390, 271, 273, -1, -1, -1, -1
228, 36, 454, 363, 147, 144, -1, -1, -1, -1
228, 1, 265, 382, 109, 78, -1, -1, -1, -1
228, 40, 891, 343, 53, 139, -1, -1, -1, -1
228, 41, 639, 340, 36, 77, -1, -1, -1, -1
228, 17, 380, 346, 39, 37, -1, -1, -1, -1
228, 28, 458, 341, 37, 37, -1, -1, -1, -1
229, 2, 224, 390, 271, 273, -1, -1, -1, -1
229, 36, 458, 363, 145, 145, -1, -1, -1, -1
229, 1, 266, 382, 108, 78, -1, -1, -1, -1
229, 40, 893, 343, 54, 139, -1, -1, -1, -1
229, 41, 639, 340, 36, 77, -1, -1, -1, -1
229, 17, 381, 346, 37, 37, -1, -1, -1, -1
229, 28, 458, 342, 37, 37, -1, -1, -1, -1
230, 2, 222, 388, 270, 273, -1, -1, -1, -1
230, 36, 462, 362, 144, 147, -1, -1, -1, -1
230, 1, 267, 381, 108, 79, -1, -1, -1, -1
230, 40, 894, 342, 55, 141, -1, -1, -1, -1
230, 41, 638, 340, 37, 77, -1, -1, -1, -1
230, 17, 381, 346, 37, 37, -1, -1, -1, -1
230, 28, 458, 341, 37, 37, -1, -1, -1, -1
231, 2, 222, 387, 270, 275, -1, -1, -1, -1
231, 36, 466, 362, 143, 147, -1, -1, -1, -1
231, 1, 268, 381, 108, 79, -1, -1, -1, -1
231, 40, 896, 341, 57, 143, -1, -1, -1, -1
231, 41, 639, 342, 37, 75, -1, -1, -1, -1
231, 17, 381, 346, 37, 37, -1, -1, -1, -1
231, 28, 458, 340, 37, 37, -1, -1, -1, -1
232, 2, 222, 385, 265, 275, -1, -1, -1, -1
232, 36, 472, 362, 139, 147, -1, -1, -1, -1
232, 1, 270, 381, 107, 77, -1, -1, -1, -1
232, 40, 896, 342, 59, 144, -1, -1, -1, -1
232, 41, 640, 342, 37, 75, -1, -1, -1, -1
232, 17, 382, 346, 37, 37, -1, -1, -1, -1
232, 28, 458, 340, 37, 37, -1, -1, -1, -1
233, 2, 220, 384, 267, 275, -1, -1, -1, -1
233, 36, 477, 362, 138, 147, -1, -1, -1, -1
233, 40, 898, 343, 57, 144, -1, -1, -1, -1
233, 1, 271, 381, 107, 77, -1, -1, -1, -1
233, 41, 641, 342, 37, 75, -1, -1, -1, -1
233, 17, 383, 346, 37, 37, -1, -1, -1, -1
233, 28, 459, 340, 37, 37, -1, -1, -1, -1
234, 2, 220, 382, 267, 275, -1, -1, -1, -1
234, 36, 487, 364, 144, 139, -1, -1, -1, -1
234, 40, 900, 342, 59, 145, -1, -1, -1, -1
234, 1, 272, 379, 107, 77, -1, -1, -1, -1
234, 41, 642, 340, 37, 75, -1, -1, -1, -1
234, 17, 384, 345, 37, 37, -1, -1, -1, -1
234, 28, 460, 340, 37, 37, -1, -1, -1, -1
235, 2, 220, 380, 265, 275, -1, -1, -1, -1
235, 36, 493, 363, 144, 139, -1, -1, -1, -1
235, 40, 902, 342, 59, 147, -1, -1, -1, -1
235, 1, 274, 378, 105, 75, -1, -1, -1, -1
235, 41, 643, 340, 37, 75, -1, -1, -1, -1
235, 17, 386, 344, 37, 37, -1, -1, -1, -1
235, 28, 461, 340, 37, 37, -1, -1, -1, -1
236, 2, 220, 378, 264, 273, -1, -1, -1, -1
236, 36, 499, 362, 144, 139, -1, -1, -1, -1
236, 40, 905, 342, 59, 147, -1, -1, -1, -1
236, 1, 277, 377, 103, 73, -1, -1, -1, -1
236, 41, 644, 338, 37, 75, -1, -1, -1, -1
236, 17, 388, 342, 37, 37, -1, -1, -1, -1
236, 28, 462, 339, 37, 37, -1, -1, -1, -1
237, 2, 220, 378, 264, 273, -1, -1, -1, -1
237, 36, 506, 362, 143, 139, -1, -1, -1, -1
237, 40, 907, 340, 60, 149, -1, -1, -1, -1
237, 1, 278, 377, 103, 72, -1, -1, -1, -1
237, 41, 645, 338, 37, 75, -1, -1, -1, -1
237, 17, 389, 342, 37, 37, -1, -1, -1, -1
237, 28, 464, 338, 37, 37, -1, -1, -1, -1
238, 2, 221, 376, 263, 273, -1, -1, -1, -1
238, 36, 514, 361, 141, 139, -1, -1, -1, -1
238, 40, 910, 340, 61, 150, -1, -1, -1, -1
238, 1, 279, 375, 103, 72, -1, -1, -1, -1
238, 41, 646, 338, 37, 75, -1, -1, -1, -1
238, 17, 390, 341, 37, 37, -1, -1, -1, -1
238, 28, 466, 338, 37, 37, -1, -1, -1, -1
239, 2, 222, 374, 263, 273, -1, -1, -1, -1
239, 36, 520, 361, 141, 139, -1, -1, -1, -1
239, 40, 913, 340, 61, 151, -1, -1, -1, -1
239, 1, 281, 375, 102, 71, -1, -1, -1, -1
239, 41, 648, 338, 37, 75, -1, -1, -1, -1
239, 17, 391, 341, 37, 37, -1, -1, -1, -1
239, 28, 468, 338, 37, 37, -1, -1, -1, -1
240, 2, 223, 372, 264, 273, -1, -1, -1, -1
240, 36, 529, 360, 138, 138, -1, -1, -1, -1
240, 40, 917, 338, 61, 153, -1, -1, -1, -1
240, 1, 283, 374, 101, 69, -1, -1, -1, -1
240, 41, 650, 338, 37, 75, -1, -1, -1, -1
240, 17, 393, 341, 37, 37, -1, -1, -1, -1
240, 28, 469, 338, 37, 37, -1, -1, -1, -1
240, 42, 504, 357, 53, 48, -1, -1, -1, -1
241, 2, 224, 372, 265, 273, -1, -1, -1, -1
241, 36, 536, 359, 137, 138, -1, -1, -1, -1
241, 40, 921, 337, 61, 155, -1, -1, -1, -1
241, 1, 286, 374, 99, 69, -1, -1, -1, -1
241, 41, 652, 336, 37, 77, -1, -1, -1, -1
241, 42, 503, 352, 60, 53, -1, -1, -1, -1
241, 17, 395, 341, 37, 37, -1, -1, -1, -1
241, 28, 470, 338, 37, 37, -1, -1, -1, -1
242, 2, 226, 371, 265, 271, -1, -1, -1, -1
242, 36, 547, 358, 144, 137, -1, -1, -1, -1
242, 40, 924, 337, 61, 156, -1, -1, -1, -1
242, 1, 288, 374, 99, 67, -1, -1, -1, -1
242, 42, 504, 356, 61, 49, -1, -1, -1, -1
242, 41, 654, 336, 37, 77, -1, -1, -1, -1
242, 17, 397, 341, 37, 37, -1, -1, -1, -1
242, 28, 472, 338, 37, 37, -1, -1, -1, -1
243, 2, 226, 372, 267, 271, -1, -1, -1, -1
243, 36, 553, 358, 144, 137, -1, -1, -1, -1
243, 40, 928, 337, 63, 157, -1, -1, -1, -1
243, 1, 288, 373, 99, 67, -1, -1, -1, -1
243, 42, 504, 356, 63, 51, -1, -1, -1, -1
243, 41, 656, 336, 39, 77, -1, -1, -1, -1
243, 17, 399, 341, 37, 37, -1, -1, -1, -1
243, 28, 473, 338, 37, 37, -1, -1, -1, -1
243, 43, 292, 331, 53, 59, -1, -1, -1, -1
244, 2, 228, 371, 267, 270, -1, -1, -1, -1
244, 36, 559, 357, 144, 137, -1, -1, -1, -1
244, 1, 290, 372, 99, 67, -1, -1, -1, -1
244, 42, 508, 356, 63, 51, -1, -1, -1, -1
244, 41, 658, 336, 39, 77, -1, -1, -1, -1
244, 43, 293, 329, 54, 59, -1, -1, -1, -1
244, 17, 400, 340, 37, 37, -1, -1, -1, -1
244, 28, 474, 337, 37, 37, -1, -1, -1, -1
245, 2, 229, 372, 269, 269, -1, -1, -1, -1
245, 36, 565, 357, 144, 137, -1, -1, -1, -1
245, 1, 294, 372, 97, 66, -1, -1, -1, -1
245, 42, 510, 356, 63, 51, -1, -1, -1, -1
245, 43, 295, 329, 54, 59, -1, -1, -1, -1
245, 17, 402, 340, 37, 37, -1, -1, -1, -1
245, 28, 476, 338, 37, 37, -1, -1, -1, -1
245, 44, 472, 330, 41, 39, -1, -1, -1, -1
246, 2, 231, 374, 270, 267, -1, -1, -1, -1
